OBJECTID;X;Y;cat1;cat2;cat3;org_name;Name;addrln1;addrln2;city;post_id;zip;latitude;longitude;POINT_X;POINT_Y
157255422;-118.096570056299669;33.830189967289762;Education;Public High Schools;;Long Beach Unified;Ernest S. McBride, Sr. High School;7025 East Parkcrest Street;;Long Beach;77551;90808;33.83019;-118.09657;6532340.47456838;1760596.67954281
157255425;-118.105030056436448;33.779599967301081;Education;Public High Schools;;Long Beach Unified;Eunice Sato Academy of Math & Science;1100 Iroquois Avenue;;Long Beach;77554;90815;33.7796;-118.10503;6529751.80093998;1742188.19142547
157255427;-118.336440055772442;33.340969968488686;Education;Public High Schools;;Long Beach Unified;Avalon K-12;200 Falls Canyon Road;;Santa Catalina;77556;90704;33.34097;-118.33644;6458892.35112372;1582707.5274478
157255428;-118.185780056231479;33.873949966804751;Education;Public High Schools;;Long Beach Unified;Jordan High School;6500 Atlantic Avenue;;Long Beach;77557;90805;33.87395;-118.18578;6505275.42272747;1776560.06986006
157255429;-118.121210056868321;33.838029967072245;Education;Public High Schools;;Long Beach Unified;Lakewood High School;4400 Briercrest Avenue;;Lakewood;77558;90713;33.83803;-118.12121;6524860.35468614;1763457.96286222
157255431;-118.111710056895419;33.808929967756164;Education;Public High Schools;;Long Beach Unified;Millikan High School;2800 Snowden Avenue;;Long Beach;77560;90815;33.80893;-118.11171;6527733.61698422;1752864.37086047
157255432;-118.184710056130939;33.788509967595928;Education;Public High Schools;;Long Beach Unified;Polytechnic High School;1600 Atlantic Avenue;;Long Beach;77561;90813;33.78851;-118.18471;6505543.09246773;1745465.68355815
157255433;-118.219480055972326;33.797159967545049;Education;Public High Schools;;Long Beach Unified;Reid High School;2153 West Hill Street;;Long Beach;77562;90810;33.79716;-118.21948;6494984.53189197;1748634.89244281
157255434;-118.140420056329333;33.778059967369821;Education;Public High Schools;;Long Beach Unified;Wilson High School;4400 East Tenth Street;;Long Beach;77563;90804;33.77806;-118.14042;6518996.03144105;1741640.8729663
157255435;-118.25576005607374;33.863879967611709;Education;Public High Schools;;Long Beach Unified;California Academy of Mathematics and Science;1000 East Victoria Street, Building SAC3 rm3117;;Carson;77564;90747;33.86388;-118.25576;6484023.1850483;1772942.01804106
157255436;-118.194690056573137;33.789289967795376;Education;Public High Schools;;Long Beach Unified;Educational Partnership High School;1794 Cedar Avenue;;Long Beach;77565;90813;33.78929;-118.19469;6502511.05489664;1745755.26992123
157255437;-118.216030056066643;33.793939967712667;Education;Public High Schools;;Long Beach Unified;Cabrillo High School;2001 Santa Fe Avenue;;Long Beach;77566;90810;33.79394;-118.21603;6496030.24403939;1747460.77766506
157255438;-118.190270056014484;33.77715996699088;Education;Public High Schools;;Long Beach Unified;Renaissance High School School for the Arts;235 East Eighth Street;;Long Beach;77567;90813;33.77716;-118.19027;6503845.77630855;1741338.25742981
157255513;-118.299400056368981;33.765619967762895;Education;Public High Schools;;Los Angeles Unified;William J. Johnston Community Day;2210 Taper Avenue;;San Pedro;77643;90731;33.76562;-118.2994;6470667.8771133;1737219.32045773
157255519;-118.592050055561856;34.242529965949473;Education;Public High Schools;;Los Angeles Unified;Aggeler Community Day;21050 Plummer Street;;Chatsworth;77649;91311;34.24253;-118.59205;6382740.10349414;1911168.52538015
157255527;-118.315070056310361;34.094779966542355;Education;Public High Schools;;Los Angeles Unified;Richard A. Alonzo Community Day;5755 Fountain Avenue;;Los Angeles;77657;90028;34.09478;-118.31507;6466280.47611122;1857022.15073347
157255528;-118.304740056102091;33.930849966953204;Education;Public High Schools;;Los Angeles Unified;Middle College High School;1600 West Imperial Hwy, Building 16;;Los Angeles;77658;90047;33.93085;-118.30474;6469227.09095289;1797355.32059231
157255529;-118.2818400557274;33.78527996733245;Education;Public High Schools;;Los Angeles Unified;Harbor Teacher Preparation Academy;1111 Figueroa Place;;Wilmington;77659;90744;33.78528;-118.28184;6476025.2758473;1744358.69528656
157255544;-118.270940055924854;34.029049966911373;Education;Public High Schools;;Los Angeles Unified;Orthopaedic Hospital;300 West 23rd Street;;Los Angeles;77674;90007;34.02905;-118.27094;6479576.66080488;1833062.87647365
157255545;-118.523560056443628;34.245169966485101;Education;Public High Schools;;Los Angeles Unified;Northridge Academy High School;9601 Zelzah Avenue;;Northridge;77675;91325;34.24517;-118.52356;6403444.05650872;1912014.39015822
157255546;-118.178960056814788;33.941329967090525;Education;Public High Schools;;Los Angeles Unified;International Studies Learning Center at Legacy High School School Complex;5225 Tweedy Boulevard;;South Gate;77676;90280;33.94133;-118.17896;6507389.33844714;1801077.41682264
157255567;-118.223630055922726;33.991039966608973;Education;Public High Schools;;Los Angeles Unified;Pacific Boulevard;2660 East 57th Street;;Huntington Park;77697;90255;33.99104;-118.22363;6493880.58954605;1819195.03577106
157255579;-118.2622200562393;34.028889966580294;Education;Public High Schools;;Los Angeles Unified;Santee Education Complex;1921 South Maple Avenue;;Los Angeles;77709;90011;34.02889;-118.26222;6482218.62566531;1832997.64235215
157255580;-118.22167005672172;33.945899967242738;Education;Public High Schools;;Los Angeles Unified;South East High School;2720 Tweedy Boulevard;;South Gate;77710;90280;33.9459;-118.22167;6494438.50345647;1802766.35209306
157255581;-118.189050055983316;33.983179967114637;Education;Public High Schools;;Los Angeles Unified;Maywood Academy High School;6125 Pine Avenue;;Maywood;77711;90270;33.98318;-118.18905;6504357.55218789;1816313.1058394
157255582;-118.452220056486993;34.217819966630316;Education;Public High Schools;;Los Angeles Unified;Cal Burke High School;14630 Lanark Street;;Panorama City;77712;91402;34.21782;-118.45222;6424958.94654971;1901956.68487997
157255587;-118.263860056666431;34.029819966779847;Education;Public High Schools;;Los Angeles Unified;Frida Kahlo High School;1924 South Los Angeles Street;;Los Angeles;77717;90011;34.02982;-118.26386;6481722.6010668;1833337.38707948
157255604;-118.261810056226963;34.057679967309653;Education;Public High Schools;;Los Angeles Unified;School of Business and Tourism at Contreras Learning Complex;322 Lucas Avenue;;Los Angeles;77734;90017;34.05768;-118.26181;6482370.14275073;1843474.52887864
157255605;-118.370490056505645;34.170769966563903;Education;Public High Schools;;Los Angeles Unified;East Valley Senior High School;5525 Vineland Avenue;;North Hollywood;77735;91601;34.17077;-118.37049;6449603.64496364;1884733.34170206
157255606;-118.442340056584129;34.251119966857289;Education;Public High Schools;;Los Angeles Unified;Arleta High School;14200 Van Nuys Boulevard;;Arleta;77736;91331;34.25112;-118.44234;6427999.09466888;1914061.74958056
157255607;-118.448980056219028;34.216459966214337;Education;Public High Schools;;Los Angeles Unified;Panorama High School;8015 Van Nuys Boulevard;;Panorama City;77737;91402;34.21646;-118.44898;6425936.21920148;1901457.37026182
157255615;-118.261810056226963;34.057679967309653;Education;Public High Schools;;Los Angeles Unified;Contreras Learning Center-Los Angeles School of Global Studies;322 Lucas Avenue;;Los Angeles;77745;90017;34.05768;-118.26181;6482370.14275073;1843474.52887864
157255617;-118.289670055707177;34.039809966662268;Education;Public High Schools;;Los Angeles Unified;West Adams Preparatory High School;1500 West Washington Boulevard;;Los Angeles;77747;90007;34.03981;-118.28967;6473912.84995405;1836994.46244247
157255631;-118.414430055892183;34.179349966730015;Education;Public High Schools;;Los Angeles Unified;Jack London Community Day;12924-A Oxnard Street;;Valley Glen;77761;91401;34.17935;-118.41443;6436325.51600814;1887907.6260359
157255635;-118.254840056550293;34.061509966568444;Education;Public High Schools;;Los Angeles Unified;Edward R. Roybal Learning Center;1200 West Colton Street;;Los Angeles;77765;90026;34.06151;-118.25484;6484484.8297943;1844862.90963206
157255636;-118.313660056182371;34.094959966946362;Education;Public High Schools;;Los Angeles Unified;Helen Bernstein High School;1309 North Wilton Place;;Hollywood;77766;90028;34.09496;-118.31366;6466707.56744863;1857086.32088073
157255646;-118.261810056226963;34.057679967309653;Education;Public High Schools;;Los Angeles Unified;Contreras Learning Center-Academic Leadership Community;322 Lucas Avenue;;Los Angeles;77776;90017;34.05768;-118.26181;6482370.14275073;1843474.52887864
157255647;-118.295470056708496;34.059699966878725;Education;Public High Schools;;Los Angeles Unified;RFK Community Schools-Los Angeles High School School of the Arts;701 South Catalina Street;;Los Angeles;77777;90005;34.0597;-118.29547;6472176.98236281;1844237.90432039
157255648;-118.262760056452649;34.061339967065543;Education;Public High Schools;;Los Angeles Unified;Los Angeles Teacher Preparatory Academy;1575 West Second Street;;Los Angeles;77778;90026;34.06134;-118.26276;6482085.87757123;1844807.21978281
157255649;-118.295470056708496;34.059699966878725;Education;Public High Schools;;Los Angeles Unified;RFK Community Schools-for the Visual Arts and Humanities;701 South Catalina Street;;Los Angeles;77779;90005;34.0597;-118.29547;6472176.98236281;1844237.90432039
157255659;-118.396660055740298;34.235999966840353;Education;Public High Schools;;Los Angeles Unified;Sun Valley High School;9171 Telfair Avenue;;Sun Valley;77789;91352;34.236;-118.39666;6441781.39715672;1908501.74068747
157255660;-118.326040055980485;34.026619966948964;Education;Public High Schools;;Los Angeles Unified;RFK Community Schools-New Open World Academy K-12;3201 West Eighth Street;;Los Angeles;77790;90010;34.02662;-118.32604;6462878.78015871;1832228.13175206
157255661;-118.298600056725633;34.059659966969114;Education;Public High Schools;;Los Angeles Unified;RFK Community Schools-UCLA Community K-12;700 South Mariposa Avenue;;Los Angeles;77791;90005;34.05966;-118.2986;6471228.91273664;1844226.14909457
157255663;-118.244430056407879;34.059909967154937;Education;Public High Schools;;Los Angeles Unified;Ramon C. Cortines School of Visual and Performing Arts;450 North Grand Avenue;;Los Angeles;77793;90012;34.05991;-118.24443;6487636.37040722;1844272.81041856
157255665;-118.226710056584864;34.048379967135631;Education;Public High Schools;;Los Angeles Unified;Felicitas and Gonzalo Mendez High School;1200 Plaza Del Sol;;Los Angeles;77795;90033;34.04838;-118.22671;6492994.00339273;1840064.25223464
157255674;-118.501370056003111;34.191689966177208;Education;Public High Schools;;Los Angeles Unified;Daniel Pearl Journalism & Communications Magnet;6649 Balboa Boulevard;;Van Nuys;77804;91406;34.19169;-118.50137;6410053.01540364;1892518.10401964
157255677;-118.243860056042152;33.939079967529047;Education;Public High Schools;;Los Angeles Unified;Dorothy V. Johnson Community Day;10601 South Grandee Avenue;;Los Angeles;77807;90002;33.93908;-118.24386;6487702.33648264;1800299.99580531
157255680;-118.295470056708496;34.059699966878725;Education;Public High Schools;;Los Angeles Unified;RFK Community Schools-Ambassador-Global Leadership;701 South Catalina Street;;Los Angeles;77810;90005;34.0597;-118.29547;6472176.98236281;1844237.90432039
157255703;-118.197260055953564;34.068669966599039;Education;Public High Schools;;Los Angeles Unified;Environmental and Social Policy Magnet;3921 Selig Place;;Los Angeles;77833;90031;34.06867;-118.19726;6501929.64857914;1847429.34741256
157255704;-118.211470056704485;34.038639967127672;Education;Public High Schools;;Los Angeles Unified;Math, Science, & Technology Magnet Academy at Roosevelt High School;456 South Mathews Street;;Los Angeles;77834;90033;34.03864;-118.21147;6497603.12967314;1836509.62089248
157255705;-118.175480056920335;34.041539967292209;Education;Public High Schools;;Los Angeles Unified;Esteban Torres East LA Performing Arts Magnet;4211 Dozier Street;;Los Angeles;77835;90063;34.04154;-118.17548;6508508.53240298;1837543.99972923
157255706;-118.175480056920335;34.041539967292209;Education;Public High Schools;;Los Angeles Unified;Humanitas Academy of Art and Technology at Esteban E. Torres High School No. 4;4211 Dozier Street;;Los Angeles;77836;90063;34.04154;-118.17548;6508508.53240298;1837543.99972923
157255707;-118.175480056920335;34.041539967292209;Education;Public High Schools;;Los Angeles Unified;Social Justice Leadership Academy at Esteban E. Torres High School No. 5;4211 Dozier Street;;Los Angeles;77837;90063;34.04154;-118.17548;6508508.53240298;1837543.99972923
157255708;-118.175480056920335;34.041539967292209;Education;Public High Schools;;Los Angeles Unified;East Los Angeles Renaissance Academy at Esteban E. Torres High School No. 2;4211 Dozier Street;;Los Angeles;77838;90063;34.04154;-118.17548;6508508.53240298;1837543.99972923
157255709;-118.175480056920335;34.041539967292209;Education;Public High Schools;;Los Angeles Unified;Engineering and Technology Academy at Esteban E. Torres High School No. 3;4211 Dozier Street;;Los Angeles;77839;90063;34.04154;-118.17548;6508508.53240298;1837543.99972923
157255739;-118.502590055776849;34.260499966410684;Education;Public High Schools;;Los Angeles Unified;Valley Academy of Arts and Sciences;10445 Balboa Boulevard;;Granada Hills;77869;91344;34.2605;-118.50259;6409809.28885697;1917560.83772673
157255740;-118.420950056453094;34.288089966599983;Education;Public High Schools;;Los Angeles Unified;Cesar E. Chavez Learning Academy - Arts/Theatre/Entertain Mag;1001 Arroyo Avenue;;San Fernando;77870;91340;34.28809;-118.42095;6434519.26732406;1927487.93237381
157255741;-118.420950056453094;34.288089966599983;Education;Public High Schools;;Los Angeles Unified;Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy;1001 Arroyo Avenue;;San Fernando;77871;91340;34.28809;-118.42095;6434519.26732406;1927487.93237381
157255742;-118.420950056453094;34.288089966599983;Education;Public High Schools;;Los Angeles Unified;Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE);1001 Arroyo Avenue;;San Fernando;77872;91340;34.28809;-118.42095;6434519.26732406;1927487.93237381
157255743;-118.420950056453094;34.288089966599983;Education;Public High Schools;;Los Angeles Unified;Cesar E. Chavez Learning Academies-Teacher Preparation Academy;1001 Arroyo Avenue;;San Fernando;77873;91340;34.28809;-118.42095;6434519.26732406;1927487.93237381
157255744;-118.236740056721658;34.101679966837459;Education;Public High Schools;;Los Angeles Unified;Los Angeles River at Sonia Sotomayor Learning Academies;2050 San Fernando Road;;Los Angeles;77874;90065;34.10168;-118.23674;6490001.34533605;1859468.09006731
157255745;-118.236740056721658;34.101679966837459;Education;Public High Schools;;Los Angeles Unified;School of History and Dramatic Arts at Sonia Sotomayor Learning Academies;2050 San Fernando Road;;Los Angeles;77875;90065;34.10168;-118.23674;6490001.34533605;1859468.09006731
157255748;-118.270050056762159;33.994199966868607;Education;Public High Schools;;Los Angeles Unified;Dr. Maya Angelou Community High School;300 East 53rd Street;;Los Angeles;77878;90011;33.9942;-118.27005;6479812.25350955;1820379.57572481
157255749;-118.256200056593471;33.984199967356801;Education;Public High Schools;;Los Angeles Unified;Public Service Community at Diego Rivera Learning Complex;6100 South Central Avenue;;Los Angeles;77879;90001;33.9842;-118.2562;6484001.20740198;1816729.3904399
157255750;-118.256200056593471;33.984199967356801;Education;Public High Schools;;Los Angeles Unified;Communication and Technology at Diego Rivera Learning Complex;6100 South Central Avenue;;Los Angeles;77880;90001;33.9842;-118.2562;6484001.20740198;1816729.3904399
157255751;-118.256200056593471;33.984199967356801;Education;Public High Schools;;Los Angeles Unified;Green Design at Diego Rivera Learning Complex;6100 South Central Avenue;;Los Angeles;77881;90001;33.9842;-118.2562;6484001.20740198;1816729.3904399
157255752;-118.256200056593471;33.984199967356801;Education;Public High Schools;;Los Angeles Unified;Performing Arts Community at Diego Rivera Learning Complex;6100 South Central Avenue;;Los Angeles;77882;90001;33.9842;-118.2562;6484001.20740198;1816729.3904399
157255753;-118.215030055929361;33.833069966936883;Education;Public High Schools;;Los Angeles Unified;Rancho Dominguez Preparatory;4110 Santa Fe Avenue;;Long Beach;77883;90810;33.83307;-118.21503;6496364.55373822;1761700.54774189
157255769;-118.203760056175724;34.073979966728416;Education;Public High Schools;;Los Angeles Unified;Leadership in Entertainment and Media Arts (LEMA);3501 North Broadway;;Los Angeles;77899;90031;34.07398;-118.20376;6499965.0271803;1849365.68081023
157255771;-118.313660056182371;34.094959966946362;Education;Public High Schools;;Los Angeles Unified;STEM Academy at Bernstein High School;1309 North Wilton Place;;Hollywood;77901;90028;34.09496;-118.31366;6466707.56744863;1857086.32088073
157255789;-118.171550055956104;34.039309967325025;Education;Public High Schools;;Los Angeles Unified;Hilda L. Solis Learning Academy School of Technology, Business and Education;319 North Humphreys Avenue;;Los Angeles;77919;90022;34.03931;-118.17155;6509697.74295105;1836730.40489973
157255790;-118.288020056166744;33.98563996697942;Education;Public High Schools;;Los Angeles Unified;Augustus F. Hawkins High School A Critical Design and Gaming;825 West 60th Street;;Los Angeles;77920;90044;33.98564;-118.28802;6474356.24112764;1817279.54780415
157255791;-118.288020056166744;33.98563996697942;Education;Public High Schools;;Los Angeles Unified;Augustus F. Hawkins High School B Community Health Advocates;825 West 60th Street;;Los Angeles;77921;90044;33.98564;-118.28802;6474356.24112764;1817279.54780415
157255792;-118.288020056166744;33.98563996697942;Education;Public High Schools;;Los Angeles Unified;Augustus F. Hawkins High School C Responsible Indigenous Social Entrepreneurship;825 West 60th Street;;Los Angeles;77922;90044;33.98564;-118.28802;6474356.24112764;1817279.54780415
157255793;-118.233770056641518;33.982409966722223;Education;Public High Schools;;Los Angeles Unified;Linda Esperanza Marquez High School A Huntington Park Institute of Applied Medicine;6361 Cottage Street;;Huntington Park;77923;90255;33.98241;-118.23377;6490799.51729614;1816061.40096223
157255794;-118.233770056641518;33.982409966722223;Education;Public High Schools;;Los Angeles Unified;Linda Esperanza Marquez High School B LIBRA Academy;6361 Cottage Street;;Huntington Park;77924;90255;33.98241;-118.23377;6490799.51729614;1816061.40096223
157255795;-118.233770056641518;33.982409966722223;Education;Public High Schools;;Los Angeles Unified;Linda Esperanza Marquez High School C School of Social Justice;6361 Cottage Street;;Huntington Park;77925;90255;33.98241;-118.23377;6490799.51729614;1816061.40096223
157255796;-118.178960056814788;33.941329967090525;Education;Public High Schools;;Los Angeles Unified;Science, Technology, Engineering, Arts and Mathematics at Legacy High School School Complex;5225 Tweedy Boulevard;;South Gate;77926;90280;33.94133;-118.17896;6507389.33844714;1801077.41682264
157255797;-118.178960056814788;33.941329967090525;Education;Public High Schools;;Los Angeles Unified;Visual and Performing Arts at Legacy High School School Complex;5225 Tweedy Boulevard;;South Gate;77927;90280;33.94133;-118.17896;6507389.33844714;1801077.41682264
157255798;-118.269340056261143;33.957249966690547;Education;Public High Schools;;Los Angeles Unified;Academy for Multilingual Arts and Science at Mervyn M. Dymally High School;8800 South San Pedro Street;;Los Angeles;77928;90003;33.95725;-118.26934;6479991.43884672;1806932.16134673
157255802;-118.275310055520606;33.822549967067125;Education;Public High Schools;;Los Angeles Unified;Academies of Education and Empowerment at Carson High School;22328 South Main Street;;Carson;77932;90745;33.82255;-118.27531;6478046.74522956;1757916.71147756
157255803;-118.275310055520606;33.822549967067125;Education;Public High Schools;;Los Angeles Unified;Academy of Medical Arts at Carson High School;22328 South Main Street;;Carson;77933;90745;33.82255;-118.27531;6478046.74522956;1757916.71147756
157255807;-118.307260055741708;33.803819967290671;Education;Public High Schools;;Los Angeles Unified;Humanities and Arts (HARTS) Academy of Los Angeles;24300 South Western Avenue;;Harbor City;77937;90710;33.80382;-118.30726;6468321.33718698;1751128.51704873
157255808;-118.261810056226963;34.057679967309653;Education;Public High Schools;;Los Angeles Unified;Contreras Learning Center-School of Social Justice;322 South Lucas Avenue;;Los Angeles;77938;90017;34.05768;-118.26181;6482370.14275073;1843474.52887864
157255809;-118.270050056727626;34.033029966713045;Education;Public High Schools;;Los Angeles Unified;Early College Academy-LA Trade Tech College;400 West Washington Boulevard;;Los Angeles;77939;90015;34.03303;-118.27005;6479850.21734439;1834510.54647855
157255834;-118.211470056704485;34.038639967127672;Education;Public High Schools;;Los Angeles Unified;Boyle Heights STEM High School;456 S. Mathews Boulevard;;Los Angeles;77964;90033;34.03864;-118.21147;6497603.12967314;1836509.62089248
157255835;-118.251350056800703;34.009289967365326;Education;Public High Schools;;Los Angeles Unified;NAVA College Preparatory Academy;1319 East 41st Street;;Los Angeles;77965;90011;34.00929;-118.25135;6485494.35303771;1825856.4174614
157255840;-118.260970055815335;33.794099967271528;Education;Public High Schools;;Los Angeles Unified;Banning Academies of Creative and Innovative Sciences (BACIS);1527 Lakme Avenue;;Wilmington;77970;90744;33.7941;-118.26097;6482375.53447223;1747551.40445231
157255846;-118.442920056393049;34.307459966401687;Education;Public High Schools;;Los Angeles Unified;Sylmar Biotech Health Academy;13050 Borden Avenue;;Sylmar;77976;91342;34.30746;-118.44292;6427914.1693138;1934565.48121081
157255865;-118.592050055561856;34.242529965949473;Education;Public High Schools;;Los Angeles Unified;William Tell Aggeler Opportunity High School;21050 Plummer Street;;Chatsworth;77995;91311;34.24253;-118.59205;6382740.10349414;1911168.52538015
157255867;-118.261140056600155;34.061319966931244;Education;Public High Schools;;Los Angeles Unified;Harris Newmark Continuation;134 Witmer Street;;Los Angeles;77997;90026;34.06132;-118.26114;6482576.52127497;1844798.6627133
157255868;-118.253880056820648;34.031769966664093;Education;Public High Schools;;Los Angeles Unified;Central High School;716 East 14th Street;;Los Angeles;77998;90021;34.03177;-118.25388;6484748.25676088;1834039.24099073
157255869;-118.326130056557872;33.995119967141562;Education;Public High Schools;;Los Angeles Unified;Whitney Young Continuation;3051 West 52nd Street;;Los Angeles;77999;90043;33.99512;-118.32613;6462814.31670497;1820764.79214598
157255870;-118.348250056304508;34.021659966969374;Education;Public High Schools;;Los Angeles Unified;View Park Continuation;4701 Rodeo Road;;Los Angeles;78000;90016;34.02166;-118.34825;6456142.82512672;1830445.67140622
157255871;-118.294720055651538;33.870419967064436;Education;Public High Schools;;Los Angeles Unified;Moneta Continuation;1230 West 177th Street;;Gardena;78001;90248;33.87042;-118.29472;6472202.1811313;1775354.46170698
157255872;-118.217330056489075;33.987229966998903;Education;Public High Schools;;Los Angeles Unified;San Antonio Continuation;2911 Belgrave Avenue;;Huntington Park;78002;90255;33.98723;-118.21733;6495787.32949898;1817804.31217456
157255873;-118.203840056055057;34.075879966943099;Education;Public High Schools;;Los Angeles Unified;Pueblo de Los Angeles Continuation;2506 Alta Street;;Los Angeles;78003;90031;34.07588;-118.20384;6499942.20275089;1850057.17483406
157255874;-118.279910056180469;34.061309966502158;Education;Public High Schools;;Los Angeles Unified;Harold McAlister High School (Opportunity);611 South Carondelet Street;;Los Angeles;78004;90057;34.06131;-118.27991;6476891.48769756;1844810.32345115
157255875;-118.260970055815335;33.794099967271528;Education;Public High Schools;;Los Angeles Unified;Phineas Banning Senior High School;1527 Lakme Avenue;;Wilmington;78005;90744;33.7941;-118.26097;6482375.53447223;1747551.40445231
157255876;-118.247190055939086;33.9431199670232;Education;Public High Schools;;Los Angeles Unified;Thomas Riley High School;1524 East 103rd Street;;Los Angeles;78006;90002;33.94312;-118.24719;6486695.89328556;1801772.70348981
157255877;-118.292930055584165;33.707829967704882;Education;Public High Schools;;Los Angeles Unified;Angel's Gate (Continuation);3607 South Gaffey Street;;San Pedro;78007;90731;33.70783;-118.29293;6472573.13478573;1716182.07414648
157255878;-118.440850055754723;33.996899967240203;Education;Public High Schools;;Los Angeles Unified;Phoenix Continuation;12971 Zanja Street;;Los Angeles;78008;90066;33.9969;-118.44085;6428043.60573472;1821545.23087381
157255879;-118.300410056889859;34.259739966795749;Education;Public High Schools;;Los Angeles Unified;Mt. Lukens Continuation;7705 Summitrose Street;;Tujunga;78009;91042;34.25974;-118.30041;6470898.30086505;1917040.24854481
157255882;-118.191560056770797;33.974629967334756;Education;Public High Schools;;Los Angeles Unified;Bell Senior High School;4328 Bell Avenue;;Bell;78012;90201;33.97463;-118.19156;6503590.68659563;1813203.02741389
157255884;-118.262760056452649;34.061339967065543;Education;Public High Schools;;Los Angeles Unified;Belmont Senior High School;1575 West 2nd Street;;Los Angeles;78014;90026;34.06134;-118.26276;6482085.87757123;1844807.21978281
157255885;-118.541400056421836;34.213049966127421;Education;Public High Schools;;Los Angeles Unified;John R. Wooden High School;18741 Elkwood Street;;Reseda;78015;91335;34.21305;-118.5414;6397989.68224689;1900354.0712873
157255887;-118.221530056104257;33.942009966854407;Education;Public High Schools;;Los Angeles Unified;Simon Rodia Continuation;2701 Sequoia Drive;;South Gate;78017;90280;33.94201;-118.22153;6494477.84524131;1801350.60525264
157255892;-118.392490055496893;34.035589966852783;Education;Public High Schools;;Los Angeles Unified;Cheviot Hills Continuation;9200 Cattaraugus Avenue;;Los Angeles;78022;90034;34.03559;-118.39249;6442756.97886696;1835564.4315099
157255893;-118.387840056599956;34.167869966343126;Education;Public High Schools;;Los Angeles Unified;Amelia Earhart Continuation;5355 Colfax Avenue;;North Hollywood;78023;91601;34.16787;-118.38784;6444351.52981173;1883697.78307764
157255894;-118.479910055932905;34.23907996672132;Education;Public High Schools;;Los Angeles Unified;Albert Einstein Continuation;15938 Tupper Street;;North Hills;78024;91343;34.23908;-118.47991;6416624.93729913;1909732.3084363
157255895;-118.201170056052788;34.117389966527206;Education;Public High Schools;;Los Angeles Unified;Highland Park Continuation;928 North Avenue 53;;Los Angeles;78025;90042;34.11739;-118.20117;6500780.9802728;1865161.78438856
157255898;-118.405580056684315;34.225229966626486;Education;Public High Schools;;Los Angeles Unified;Robert H. Lewis Continuation;12508 Wicks Street;;Sun Valley;78028;91352;34.22523;-118.40558;6439069.56202923;1904593.13334723
157255899;-118.41469005646897;34.179219966232885;Education;Public High Schools;;Los Angeles Unified;Jack London Continuation;12924 Oxnard Street;;Van Nuys;78029;91401;34.17922;-118.41469;6436246.68381672;1887860.64122173
157255900;-118.234330056347005;34.033979966828248;Education;Public High Schools;;Los Angeles Unified;Metropolitan Continuation;727 South Wilson Street;;Los Angeles;78030;90021;34.03398;-118.23433;6490673.49589464;1834829.11703564
157255901;-118.605650056117526;34.195549966330802;Education;Public High Schools;;Los Angeles Unified;Canoga Park Senior High School;6850 Topanga Canyon Boulevard;;Canoga Park;78031;91303;34.19555;-118.60565;6378526.92720921;1894096.45191281
157255902;-118.439920056515149;34.270179966109403;Education;Public High Schools;;Los Angeles Unified;Mission Continuation;11015 O'Melveny Avenue;;San Fernando;78032;91340;34.27018;-118.43992;6428760.74931355;1920994.7544153
157255903;-118.602990055267142;34.196279966764671;Education;Public High Schools;;Los Angeles Unified;Owensmouth Continuation;6921 Jordan Avenue;;Canoga Park;78033;91303;34.19628;-118.60299;6379332.87277581;1894357.27160114
157255904;-118.307410055869781;33.80245996683864;Education;Public High Schools;;Los Angeles Unified;George S. Patton Continuation;24514 South Western Avenue;;Harbor City;78034;90710;33.80246;-118.30741;6468274.25197931;1750633.7175134
157255905;-118.275310055520606;33.822549967067125;Education;Public High Schools;;Los Angeles Unified;Carson Senior High School;22328 South Main Street;;Carson;78035;90745;33.82255;-118.27531;6478046.74522956;1757916.71147756
157255906;-118.453620056550051;34.187779966413331;Education;Public High Schools;;Los Angeles Unified;Will Rogers Continuation;14711 Gilmore St;;Van Nuys;78036;91411;34.18778;-118.45362;6424486.37859721;1891026.60437797
157255907;-118.588370055871366;34.251989966591978;Education;Public High Schools;;Los Angeles Unified;Stoney Point Continuation;10010 de Soto Avenue;;Chatsworth;78037;91311;34.25199;-118.58837;6383872.41684631;1914604.60184132
157255909;-118.548280056078923;34.199129966632881;Education;Public High Schools;;Los Angeles Unified;Diane S. Leichman Special Education Center;19034 Gault Street;;Reseda;78039;91335;34.19913;-118.54828;6395882.05161963;1895299.68178982
157255910;-118.278960056793494;34.032009967215515;Education;Public High Schools;;Los Angeles Unified;Frank Lanterman;2328 Saint James Place;;Los Angeles;78040;90007;34.03201;-118.27896;6477149.63022588;1834146.72207497
157255911;-118.530640055896683;34.190089966856455;Education;Public High Schools;;Los Angeles Unified;Zane Grey Continuation;18230 Kittridge Street;;Reseda;78041;91335;34.19009;-118.53064;6401198.59708889;1891981.28193057
157255912;-118.501320056378191;34.189039966476301;Education;Public High Schools;;Los Angeles Unified;Independence Continuation;6501 Balboa Boulevard;;Van Nuys;78042;91406;34.18904;-118.50132;6410063.32575047;1891553.65778582
157255914;-118.501320055713805;34.191949966243804;Education;Public High Schools;;Los Angeles Unified;Valley Alternative Magnet;6701 Balboa Boulevard;;Van Nuys;78044;91406;34.19195;-118.50132;6410068.60756405;1892612.64615339
